scheme_name,benchmark,riskometer,riskometer_benchmark,nav_date,nav_regular,nav_direct,return_1y_regular,return_1y_direct,return_1y_benchmark,info_ratio_1y_regular,info_ratio_1y_direct,return_3y_regular,return_3y_direct,return_3y_benchmark,info_ratio_3y_regular,info_ratio_3y_direct,return_5y_regular,return_5y_direct,return_5y_benchmark,info_ratio_5y_regular,info_ratio_5y_direct,return_10y_regular,return_10y_direct,return_10y_benchmark,info_ratio_10y_regular,info_ratio_10y_direct,return_since_launch_regular,return_since_launch_direct,return_since_launch_benchmark,return_since_launch_direct_benchmark,aum_cr,category,sub_category,source_file,Return 7 Days (%) Regular,Return 7 Days (%) Direct,Return 7 Days (%) Benchmark,Return 15 Days (%) Regular,Return 15 Days (%) Direct,Return 15 Days (%) Benchmark,Return 1 Month (%) Regular,Return 1 Month (%) Direct,Return 1 Month (%) Benchmark,Return 3 Month (%) Regular,Return 3 Month (%) Direct,Return 3 Month (%) Benchmark,Return 6 Month (%) Regular,Return 6 Month (%) Direct,Return 6 Month (%) Benchmark,Previous Month Closing AUM (Cr.),Previous Month Average AUM (Cr.)
Aditya Birla Sun Life BSE India Infrastructure Index Fund,BSE India Infrastructure TRI,Very High,Very High,2026-02-24,9.3935,9.4683,14.621974,15.336265,15.774696,,,,,,,,,,,,,,,,,,-4.959011,-4.344246,-2.334193,-2.334193,29.5,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life BSE SENSEX ETF,BSE SENSEX TRI,Very High,Very High,2026-02-24,82.3407,,11.672029,,11.682061,,,12.686055,,12.755056,,,11.348371,,11.431882,,,,,,,,12.001322,,13.295655,,286.04,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life CRISIL 10 Year Gilt ETF,CRISIL 10 Year Gilt Index,Moderate,Moderate,2026-02-24,110.5951,,5.803169,,5.417578,,,,,,,,,,,,,,,,,,6.6883283,,6.454307,,32.37,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life CRISIL Broad Based Gilt ETF,CRISIL Broad Based Gilt Index,Moderate,Moderate,2026-02-24,112.336,,6.5091,,6.1972885,,,,,,,,,,,,,,,,,,7.3341427,,,,44.98,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life CRISIL IBX Gilt Apr 2028 Index Fund,CRISIL IBX Gilt Index - April 2028,Low to Moderate,Low to Moderate,2026-02-24,12.319,12.4185,7.3963003,7.6751666,8.165917,,,,,,,,,,,,,,,,,,7.330943,7.6242332,8.178528,8.178528,20.65,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life CRISIL IBX Gilt Apr 2033 Index Fund,CRISIL IBX Gilt Index - April 2033,Moderate,Moderate,2026-02-24,11.8544,11.9196,7.1071033,7.3770123,7.580914,,,,,,,,,,,,,,,,,,8.123365,8.395992,8.662969,8.662969,45.59,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life CRISIL Liquid Overnight ETF,CRISIL Liquid Overnight Index,Low,Low,2026-02-24,1000.0,,-3.5527137e-13,,5.582406,,,,,,,,,,,,,,,,,,2.5331123,,6.359436,,27.26,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life CRISIL-IBX AAA Financial Services Index - Sep 2027 Fund,CRISIL-IBX AAA Financial Services Index – Sep 2027,Moderate,Low to Moderate,2026-02-24,10.9956,11.0376,7.804228,8.123781,8.259172,,,,,,,,,,,,,,,,,,7.6731653,7.992794,8.150544,8.150544,35.81,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life CRISIL-IBX AAA NBFC-HFC Index - Sep 2026 Fund,CRISIL-IBX AAA NBFC-HFC Index – Sep 2026,Low to Moderate,Low to Moderate,2026-02-24,11.0481,11.0937,7.463427,7.7822146,7.896611,,,,,,,,,,,,,,,,,,7.4853196,7.806421,7.9859943,7.9859943,210.4,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life CRISIL-IBX Financial Services 3 to 6 Months Debt Index Fund,CRISIL-IBX Financial Services 3-6 Months Debt Index,Low to Moderate,Low to Moderate,2026-02-24,10.8255,10.8542,6.761408,7.002238,6.887203,,,,,,,,,,,,,,,,,,6.898402,7.1366982,7.005141,7.005141,3176.55,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,Low to Moderate,Low to Moderate,2026-02-24,12.9846,13.0521,7.8723936,8.035559,8.105751,,,8.117247,8.281285,8.3714075,,,,,,,,,,,,,8.05869,8.225081,8.367852,8.367852,403.46,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Crisil IBX 60:40 SDL + AAA PSU - Apr 2027 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2027,Low to Moderate,Low to Moderate,2026-02-24,12.6704,12.7562,7.400846,7.5202293,7.8523083,,,7.572603,7.750514,8.0098095,,,,,,,,,,,,,6.2364225,6.4198413,6.647923,6.647923,1459.59,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU APR 2026 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2026,Low to Moderate,Low to Moderate,2026-02-24,12.3858,12.4823,6.511532,6.7584095,7.0484657,,,7.082715,7.3392887,7.534599,,,,,,,,,,,,,6.842357,7.0991554,7.308928,7.308928,44.0,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Crisil IBX Gilt - April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,Low to Moderate,Low,2026-02-24,12.6008,12.6697,6.3969197,6.571056,6.752012,,,7.0683465,7.24174,7.4390855,,,,,,,,,,,,,7.0651946,7.2377424,7.431813,7.431813,203.49,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Crisil IBX Gilt - April 2029 Index Fund,CRISIL IBX Gilt Index - April 2029,Moderate,Moderate,2026-02-24,13.096,13.1674,8.169722,8.348693,8.655427,,,8.390148,8.566906,8.706708,,,,,,,,,,,,,8.375485,8.551348,8.62179,8.62179,618.45,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund,CRISIL-IBX Gilt Index - June 2027,Low to Moderate,Low to Moderate,2026-02-24,11.34,11.3966,7.3152266,7.6166196,7.8061485,,,,,,,,,,,,,,,,,,7.5275216,7.837873,8.054085,8.054085,12.26,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Crisil IBX SDL Jun 2032 Index Fund,CRISIL IBX SDL Index - June 2032,Moderate,Moderate,2026-02-24,12.6043,12.7437,6.696746,7.1277256,7.0684443,,,7.9949317,8.387273,8.449084,,,,,,,,,,,,,7.93766,8.330172,8.476647,8.476647,157.77,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Gold Exchange Traded Fund,Gold Index,High,High,2026-02-24,139.0905,,81.86948,,84.35169,,,40.08808,,41.681953,,,26.603647,,27.744246,,,16.936314,,18.447996,,,13.17274,,14.251316,,2910.93,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,Nifty200 Momentum 30 TRI,Very High,Very High,2026-02-24,31.8918,,13.1657295,,13.904889,,,21.064548,,21.664507,,,,,,,,,,,,,16.003338,,16.541224,,44.33,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty 200 Quality 30 ETF,Nifty 200 Quality 30 TRI,Very High,Very High,2026-02-24,20.9473,,7.4148903,,7.7123866,,,13.810603,,14.194478,,,,,,,,,,,,,10.422684,,10.7835865,,25.15,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty 50 ETF,Nifty 50 TRI,Very High,Very High,2026-02-24,29.5987,,13.981877,,13.989542,,,14.595308,,14.641217,,,12.419202,,12.464637,,,14.958989,,15.138737,,,12.152805,,12.330722,,3266.69,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty 50 Equal Weight index Fund,NIFTY 50 Equal Weight TRI,Very High,Very High,2026-02-24,18.6542,19.2182,17.251957,17.96241,18.595068,,,18.876053,19.617382,20.259676,,,,,,,,,,,,,14.128624,14.851468,15.548204,15.548204,466.65,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty 50 Index Fund,Nifty 50 TRI,Very High,Very High,2026-02-24,257.7285,263.8119,13.45227,13.758019,13.989542,,,14.040759,14.361004,14.641217,,,11.7913885,12.113246,12.464637,,,14.094718,14.38218,15.138737,,,14.860904,12.120728,16.406847,12.968462,1286.32,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty Bank ETF,Nifty Bank TRI,Very High,Very High,2026-02-24,62.3388,,26.25503,,26.474253,,,15.971945,,16.175192,,,11.479431,,11.676523,,,,,,,,12.773817,,13.043655,,2931.89,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty Healthcare ETF,NIFTY Healthcare TRI,Very High,Very High,2026-02-24,15.065,,12.473216,,12.720598,,,24.912455,,24.939077,,,,,,,,,,,,,13.599506,,13.633332,,53.82,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty IT ETF,Nifty IT TRI,Very High,Very High,2026-02-24,32.4971,,-21.868261,,-22.013308,,,1.4841908,,1.6502898,,,,,,,,,,,,,-1.3126477,,-1.078594,,179.77,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty India Defence Index Fund,Nifty India Defence TRI,Very High,Very High,2026-02-24,11.3557,11.482,48.47546,49.587013,50.56095,,,,,,,,,,,,,,,,,,8.921678,9.734524,10.994786,10.994786,882.92,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty Midcap 150 Index Fund,Nifty Midcap 150 TRI,Very High,Very High,2026-02-24,23.9238,24.6578,17.462967,18.126291,18.680573,,,23.80938,24.527098,24.876474,,,,,,,,,,,,,19.466871,20.205309,20.307024,20.307024,419.71,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty Next 50 ETF,Nifty Next 50 TRI,Very High,Very High,2026-02-24,73.0807,,17.633604,,17.802448,,,23.757338,,23.878082,,,15.732017,,15.882479,,,,,,,,14.174297,,14.424714,,101.69,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty Next 50 Index Fund,Nifty Next 50 TRI,Very High,Very High,2026-02-24,16.8547,17.2844,16.640715,17.24676,17.802448,,,22.431557,23.161005,23.878082,,,,,,,,,,,,,13.870126,14.5856085,15.272842,15.272842,249.71,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty PSE ETF,Nifty PSE,Very High,Very High,2026-02-24,10.8065,,25.858936,,23.611185,,,,,,,,,,,,,,,,,,0.8087693,,-1.201334,,24.64,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Nifty SDL Apr 2027 Index,Low to Moderate,Low to Moderate,2026-02-24,12.7839,12.9437,7.067839,7.3827343,,,,7.4923344,7.8250217,,,,,,,,,,,,,,6.2096715,6.5338087,,,3395.34,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty SDL Plus PSU Bond SEP 2026 60:40 Index Fund,Nifty SDL Plus PSU Bond Sep 2026 60:40 Index,Low to Moderate,Low to Moderate,2026-02-24,12.8193,12.9077,7.063933,7.2210593,,,,7.422683,7.587095,,,,,,,,,,,,,,5.7774534,5.941972,,,8194.71,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty SDL Sep 2027 Index Fund,Nifty SDL Sep 2027 Index,Low to Moderate,Low to Moderate,2026-02-24,12.4991,12.5923,7.4285765,7.671589,8.106706,,,,,,,,,,,,,,,,,,7.815427,8.085956,8.470148,8.470148,40.43,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 TRI,Very High,Very High,2026-02-24,19.7916,20.3929,11.136317,11.73702,12.412968,,,24.744978,25.439854,26.65914,,,,,,,,,,,,,14.935874,15.639459,16.337969,16.337969,253.53,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Silver ETF,Domestic Prices of physical Silver,Very High,Very High,2026-02-24,262.5655,,170.78128,,,,,57.186516,,,,,,,,,,,,,,,42.36824,,,,3458.96,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Angel One Nifty 1D Rate Liquid ETF - Growth,Nifty 1D Rate Index,Low,Low,2026-02-24,1048.2231,,,,,,,,,,,,,,,,,,,,,,,,,,109.63,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Angel One Nifty 50 ETF,Nifty 50 TRI,Very High,Very High,2026-02-24,10.4274,,,,,,,,,,,,,,,,,,,,,,,,,,16.48,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Angel One Nifty 50 Index Fund,Nifty 50 TRI,Very High,Very High,2026-02-24,10.368,10.4077,,,,,,,,,,,,,,,,,,,,,,,,,31.78,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Angel One Nifty Total Market ETF,Nifty Total Market TRI,Very High,Very High,2026-02-24,11.7691,,,,,,,,,,,,,,,,,,,,,,,,,,43.01,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Angel One Nifty Total Market Index Fund,Nifty Total Market TRI,Very High,Very High,2026-02-24,11.6707,11.7578,,,,,,,,,,,,,,,,,,,,,,,,,55.57,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Angel One Nifty Total Market Momentum Quality 50 ETF,Nifty Total Market Momentum Quality 50 TRI,Very High,Very High,2026-02-24,9.7598,,,,,,,,,,,,,,,,,,,,,,,,,,6.66,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Angel One Nifty Total Market Momentum Quality 50 Index Fund,Nifty Total Market Momentum Quality 50 TRI,Very High,Very High,2026-02-24,9.7392,9.7572,,,,,,,,,,,,,,,,,,,,,,,,,4.87,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis BSE Sensex ETF,BSE SENSEX TRI,Very High,Very High,2026-02-24,84.7384,,11.630529,,11.682061,,,,,,,,,,,,,,,,,,14.021812,,14.175884,,135.8,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis BSE Sensex Index Fund,BSE SENSEX TRI,Very High,Very High,2026-02-24,11.3503,11.4797,10.909925,11.568215,11.682061,,,,,,,,,,,,,,,,,,6.556324,7.1636734,7.3248796,7.3248796,49.77,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis CRISIL-IBX AAA Bond Financial Services - Sep 2027 Index Fund,CRISIL-IBX AAA Financial Services Index – Sep 2027,Moderate,Low to Moderate,2026-02-24,10.9972,11.011,7.979773,8.086618,8.259172,,,,,,,,,,,,,,,,,,7.850068,7.956891,8.177489,8.177489,22.47,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis CRISIL-IBX AAA Bond NBFC-HFC - Jun 2027 Index Fund,CRISIL-IBX AAA NBFC-HFC Index – Jun 2027,Low to Moderate,Moderate,2026-02-24,10.9344,10.954,7.805614,7.9647937,8.321431,,,,,,,,,,,,,,,,,,7.691687,7.8517966,8.182301,8.182301,59.69,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis CRISIL-IBX AAA NBFC Index - June 2027,CRISIL-IBX AAA NBFC Index – Jun 2027,Low to Moderate,Moderate,2026-02-24,11.1158,11.1673,7.676809,8.017682,8.273013,,,,,,,,,,,,,,,,,,7.712601,8.063072,8.362637,8.362637,1828.06,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis CRISIL-IBX Financial Services 3-6 Months Debt Index Fund,CRISIL-IBX Financial Services 3-6 Months Debt Index,Low to Moderate,Low to Moderate,2026-02-24,10.2459,10.252,,,,,,,,,,,,,,,,,,,,,,,,,273.85,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Crisil IBX 50:50 Gilt Plus SDL June 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - June 2028,Low to Moderate,Low to Moderate,2026-02-24,12.5668,12.6407,7.7271247,7.9147315,8.173789,,,7.934188,8.137945,8.337772,,,,,,,,,,,,,7.68018,7.8848543,8.098433,8.098433,67.81,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Crisil IBX 50:50 Gilt Plus SDL September 2027 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - Sep 2027,Low to Moderate,Low to Moderate,2026-02-24,12.5093,12.5863,7.4451365,7.6396136,7.8757796,,,,,,,,,,,,,,,,,,7.7705364,7.991815,8.203356,8.203356,35.61,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Crisil IBX SDL May 2027 Index Fund,CRISIL IBX SDL Index – May 2027,Low to Moderate,Low to Moderate,2026-02-24,12.7705,12.8429,7.498506,7.639506,7.9835997,,,7.8351293,7.98398,8.226133,,,,,,,,,,,,,6.295689,6.4458203,6.931601,6.931601,2060.77,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Gold ETF Fund,Gold Index,High,High,2026-02-24,132.0423,,81.64401,,84.35169,,,39.932888,,41.681953,,,26.631147,,27.744246,,,16.648329,,18.447996,,,13.029251,,14.419328,,5352.82,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty 100 Index Fund,Nifty 100 TRI,Very High,Very High,2026-02-24,22.1701,23.2787,13.591462,14.389398,14.644353,,,14.964592,15.768775,16.069248,,,11.675298,12.54159,12.822619,,,,,,,,13.33795,14.210979,14.524734,14.524734,2017.62,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty 50 ETF,Nifty 50 TRI,Very High,Very High,2026-02-24,279.4579,,13.9160795,,13.989542,,,14.5734625,,14.641217,,,12.3916025,,12.464637,,,,,,,,13.265045,,13.246141,,1259.71,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty 50 Index Fund,Nifty 50 TRI,Very High,Very High,2026-02-24,15.1691,15.3558,13.422312,13.787968,13.989542,,,14.0781355,14.402998,14.641217,,,,,,,,,,,,,10.35162,10.671199,10.962854,10.962854,861.87,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty 500 Index Fund,Nifty 500 TRI,Very High,Very High,2026-02-24,10.0613,10.2094,13.818186,14.846562,14.931403,,,,,,,,,,,,,,,,,,0.3775047,1.2859304,1.4822612,1.4822612,301.34,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,Nifty AAA Bond Plus SDL Apr 2026 50:50 Index,Low to Moderate,Low to Moderate,2026-02-24,13.2564,,6.7205515,,6.8329997,,,7.341629,,7.4643965,,,,,,,,,,,,,6.0558143,,5.9994674,,1046.36,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty Bank ETF,Nifty Bank TRI,Very High,Very High,2026-02-24,627.2889,,26.20687,,26.474253,,,15.942085,,16.175192,,,11.518786,,11.676523,,,,,,,,16.870394,,17.035122,,429.23,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty Bank Index Fund,Nifty Bank TRI,Very High,Very High,2026-02-24,12.3798,12.5667,25.14835,26.202097,26.474253,,,,,,,,,,,,,,,,,,13.672485,14.644261,14.855887,14.855887,151.44,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty Healthcare ETF,NIFTY Healthcare TRI,Very High,Very High,2026-02-24,149.1601,,12.320537,,12.720598,,,24.476929,,24.939077,,,,,,,,,,,,,12.83099,,13.198203,,20.9,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty IT ETF,Nifty IT TRI,Very High,Very High,2026-02-24,329.0067,,-22.151587,,-22.013308,,,1.3866125,,1.6502898,,,,,,,,,,,,,5.0402975,,5.3123155,,162.7,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty IT Index Fund,Nifty IT TRI,Very High,Very High,2026-02-24,10.3196,10.5057,-22.811794,-22.247961,-22.013308,,,,,,,,,,,,,,,,,,1.2083793,1.9013752,1.0506417,1.0506417,120.87,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty India Consumption ETF,Nifty India Consumption TRI,Very High,Very High,2026-02-24,119.745,,11.6930485,,12.129617,,,18.10877,,18.623945,,,,,,,,,,,,,11.708801,,12.143961,,13.34,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty Midcap 50 Index Fund,NIFTY Midcap 50 TRI,Very High,Very High,2026-02-24,19.7481,20.3295,18.713444,19.625404,19.986115,,,24.558006,25.479244,26.171795,,,,,,,,,,,,,18.882004,19.76202,21.676228,21.676228,606.99,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty Next 50 Index Fund,Nifty Next 50 TRI,Very High,Very High,2026-02-24,16.7855,17.2509,16.465683,17.464132,17.802448,,,22.504854,23.359768,23.878082,,,,,,,,,,,,,13.546934,14.311232,15.124303,15.124303,438.96,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty SDL September 2026 Debt Index Fund,Nifty SDL Sep 2026 Index,Low to Moderate,Low to Moderate,2026-02-24,12.6019,12.6553,7.1571913,7.2801256,7.1621847,,,7.5527287,7.6904826,7.8692555,,,,,,,,,,,,,7.350979,7.490301,7.661624,7.661624,69.23,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 TRI,Very High,Very High,2026-02-24,17.2148,17.7229,10.686179,11.526505,12.412968,,,24.476955,25.386038,26.65914,,,,,,,,,,,,,14.684662,15.529239,16.620314,16.620314,541.2,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty500 Momentum 50 Index Fund,Nifty 500 Momentum 50 TRI,Very High,Very High,2026-02-24,10.7301,10.8295,10.587666,11.578763,12.279258,,,,,,,,,,,,,,,,,,7.080021,8.042824,8.67649,8.67649,127.74,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty500 Quality 50 Index Fund,Nifty 500 Quality 50 TRI,Very High,Very High,2026-02-24,9.4139,9.4529,,,,,,,,,,,,,,,,,,,,,,,,,72.11,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty500 Value 50 ETF,NIFTY500 Value 50 TRI,Very High,Very High,2026-02-24,34.08,,,,,,,,,,,,,,,,,,,,,,,,,,24.47,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Nifty500 Value 50 Index Fund,NIFTY500 Value 50 TRI,Very High,Very High,2026-02-24,11.7442,11.8833,33.712086,34.891876,35.295586,,,,,,,,,,,,,,,,,,12.727654,13.722673,13.992453,13.992453,138.21,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
Axis Silver ETF,Domestic Prices of physical Silver,Very High,Very High,2026-02-24,261.3381,,170.07419,,,,,58.327263,,,,,,,,,,,,,,,56.378918,,,,2058.35,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
BHARAT 22 ETF,BSE Bharat 22 TRI,Very High,Very High,2026-02-24,126.8475,,30.05598,,30.244343,,,29.692675,,30.045704,,,27.560244,,27.905891,,,,,,,,16.488724,,16.115072,,11872.94,Other,Index / ETF Fund,Fund-Performance-26-Feb-2026--1340.xlsx,,,,,,,,,,,,,,,,,
